sale_id,product_id,customer_id,store_id,sale_date,quantity,unit_price,total_amount
4590,43,677,5,2024-08-03,4,6.21,24.84
4591,8,94,17,2023-03-29,5,322.78,1613.9
4592,30,324,12,2024-03-11,3,193.36,580.08
4593,2,305,12,2023-11-01,1,138.27,138.27
4594,10,371,14,2024-06-15,3,122.08,366.24
4595,29,632,13,2024-09-08,1,28.27,28.27
4596,35,571,6,2023-01-26,5,367.83,1839.15
4597,47,892,12,2024-11-04,5,163.54,817.7
4598,8,980,17,2023-03-16,5,322.78,1613.9
4599,21,655,20,2024-04-04,4,441.38,1765.52
4600,41,66,16,2023-01-01,2,172.46,344.92
4601,5,854,11,2023-07-11,1,107.02,107.02
4602,5,218,1,2024-05-08,3,107.02,321.06
4603,48,912,17,2024-05-28,4,194.93,779.72
4604,48,405,11,2024-07-29,3,194.93,584.79
4605,31,894,14,2023-07-21,2,249.7,499.4
4606,10,778,5,2024-07-26,5,122.08,610.4
4607,15,193,10,2023-07-05,3,170.46,511.38
4608,9,886,19,2024-08-19,2,226.05,452.1
4609,26,715,18,2024-10-15,1,347.15,347.15
4610,35,197,16,2023-04-11,5,367.83,1839.15
4611,36,748,15,2024-01-14,5,488.38,2441.9
4612,28,760,15,2024-06-30,3,406.72,1220.16
4613,44,262,6,2024-04-11,1,472.09,472.09
4614,16,500,9,2023-04-03,5,170.47,852.35
4615,11,426,19,2023-02-05,3,497.06,1491.18
4616,50,249,20,2024-06-11,3,351.37,1054.11
4617,49,185,14,2024-10-18,5,75.66,378.3
4618,12,771,19,2023-12-25,2,78.4,156.8
4619,42,80,7,2023-01-04,1,147.62,147.62
4620,9,540,1,2023-12-14,3,226.05,678.15
4621,9,704,16,2024-04-04,5,226.05,1130.25
4622,2,625,5,2023-08-22,3,138.27,414.81
4623,25,21,14,2023-11-01,3,260.99,782.97
4624,16,779,20,2023-11-28,2,170.47,340.94
4625,30,113,15,2024-02-10,2,193.36,386.72
4626,33,68,19,2023-04-20,3,269.05,807.15
4627,34,606,6,2024-09-27,3,418.02,1254.06
4628,13,804,3,2023-01-09,4,183.21,732.84
4629,27,659,16,2023-01-26,5,99.84,499.2
4630,5,801,12,2023-07-08,1,107.02,107.02
4631,23,319,10,2024-07-30,5,259.5,1297.5
4632,35,609,4,2023-01-02,4,367.83,1471.32
4633,31,591,1,2023-08-17,2,249.7,499.4
4634,10,290,5,2024-05-24,4,122.08,488.32
4635,15,935,8,2023-12-04,4,170.46,681.84
4636,19,793,19,2024-06-20,2,203.07,406.14
4637,36,293,8,2024-05-01,2,488.38,976.76
4638,3,292,12,2024-06-19,3,276.91,830.73
4639,39,874,13,2023-08-25,2,391.69,783.38
4640,38,964,18,2023-05-01,3,23.93,71.79
4641,33,386,10,2024-09-26,4,269.05,1076.2
4642,2,512,8,2023-10-04,5,138.27,691.35
4643,11,383,6,2024-07-08,3,497.06,1491.18
4644,23,364,12,2023-10-26,4,259.5,1038.0
4645,25,227,6,2023-07-12,4,260.99,1043.96
4646,2,92,11,2023-01-01,1,138.27,138.27
4647,18,918,7,2024-01-02,1,200.41,200.41
4648,22,194,5,2023-01-14,1,185.61,185.61
4649,23,139,2,2024-09-20,5,259.5,1297.5
4650,49,274,19,2023-02-07,1,75.66,75.66
4651,19,847,14,2023-09-20,2,203.07,406.14
4652,14,992,17,2023-07-31,3,118.89,356.67
4653,45,434,3,2024-11-03,2,189.04,378.08
4654,29,15,6,2024-03-21,2,28.27,56.54
4655,46,659,11,2024-06-16,4,122.91,491.64
4656,29,383,11,2023-08-06,4,28.27,113.08
4657,41,227,17,2024-07-06,2,172.46,344.92
4658,41,673,8,2023-07-28,5,172.46,862.3
4659,37,800,6,2024-07-19,5,220.89,1104.45
4660,42,559,12,2024-03-28,1,147.62,147.62
4661,5,591,6,2024-11-28,5,107.02,535.1
4662,2,918,15,2023-02-01,2,138.27,276.54
4663,32,944,10,2024-03-08,5,385.42,1927.1
4664,41,634,18,2023-12-22,2,172.46,344.92
4665,48,454,11,2023-12-16,4,194.93,779.72
4666,45,75,5,2023-03-29,5,189.04,945.2
4667,48,506,4,2024-06-15,1,194.93,194.93
4668,24,671,1,2023-07-02,2,447.75,895.5
4669,43,286,14,2023-09-29,1,6.21,6.21
4670,41,765,9,2024-04-19,5,172.46,862.3
4671,22,525,13,2024-08-25,1,185.61,185.61
4672,38,597,18,2024-05-11,2,23.93,47.86
4673,43,496,8,2024-04-23,1,6.21,6.21
4674,7,269,3,2024-01-30,3,225.41,676.23
4675,8,956,4,2024-08-01,2,322.78,645.56
4676,39,630,2,2023-10-09,2,391.69,783.38
4677,9,641,16,2023-09-06,5,226.05,1130.25
4678,39,215,8,2023-10-23,3,391.69,1175.07
4679,33,586,9,2023-03-27,1,269.05,269.05
4680,30,953,4,2023-11-25,3,193.36,580.08
4681,40,664,4,2024-11-25,1,263.4,263.4
4682,27,814,1,2023-12-06,1,99.84,99.84
4683,4,936,14,2024-11-19,3,315.3,945.9
4684,26,804,19,2023-05-29,4,347.15,1388.6
4685,6,410,8,2024-09-13,3,382.22,1146.66
4686,13,256,9,2023-12-06,3,183.21,549.63
4687,32,324,10,2024-07-03,5,385.42,1927.1
4688,8,463,8,2023-11-09,4,322.78,1291.12
4689,25,245,8,2023-04-12,3,260.99,782.97
4690,47,294,6,2023-08-06,4,163.54,654.16
4691,26,63,8,2023-09-04,2,347.15,694.3
4692,23,44,10,2023-07-31,4,259.5,1038.0
4693,31,973,13,2024-09-24,5,249.7,1248.5
4694,5,479,16,2024-02-16,3,107.02,321.06
4695,27,23,13,2023-10-23,5,99.84,499.2
4696,47,970,6,2024-05-25,3,163.54,490.62
4697,44,120,9,2024-06-11,1,472.09,472.09
4698,20,760,10,2023-09-25,2,286.8,573.6
4699,50,367,8,2024-10-07,3,351.37,1054.11
4700,47,584,15,2023-12-06,5,163.54,817.7
4701,2,337,7,2024-03-13,3,138.27,414.81
4702,18,701,19,2023-08-24,1,200.41,200.41
4703,11,648,3,2024-04-10,1,497.06,497.06
4704,17,881,3,2024-02-05,3,20.05,60.15
4705,19,170,10,2023-11-27,5,203.07,1015.35
4706,29,267,17,2024-03-13,5,28.27,141.35
4707,40,677,7,2023-07-26,2,263.4,526.8
4708,17,816,2,2023-12-22,1,20.05,20.05
4709,46,173,8,2023-02-18,5,122.91,614.55
4710,42,609,3,2024-03-19,1,147.62,147.62
4711,3,39,17,2024-08-06,5,276.91,1384.55
4712,32,458,6,2024-07-02,5,385.42,1927.1
4713,5,531,14,2023-09-04,1,107.02,107.02
4714,8,738,6,2024-05-19,1,322.78,322.78
4715,29,223,10,2023-06-10,1,28.27,28.27
4716,37,98,5,2024-02-02,3,220.89,662.67
4717,13,238,11,2023-06-12,2,183.21,366.42
4718,27,183,5,2023-05-23,5,99.84,499.2
4719,33,899,8,2023-07-03,1,269.05,269.05
4720,16,443,8,2024-06-23,5,170.47,852.35
4721,37,153,8,2024-11-19,2,220.89,441.78
4722,35,602,13,2024-05-03,2,367.83,735.66
4723,24,796,19,2024-09-15,1,447.75,447.75
4724,3,779,3,2023-08-09,5,276.91,1384.55
4725,4,625,16,2023-12-10,4,315.3,1261.2
4726,18,769,16,2024-02-01,5,200.41,1002.05
4727,18,139,16,2024-01-08,1,200.41,200.41
4728,4,829,15,2024-04-02,3,315.3,945.9
4729,49,39,6,2024-04-11,2,75.66,151.32
4730,29,295,1,2023-01-23,1,28.27,28.27
4731,12,836,5,2023-08-09,3,78.4,235.2
4732,37,442,11,2024-05-11,3,220.89,662.67
4733,36,44,8,2023-10-16,2,488.38,976.76
4734,26,495,18,2024-03-24,3,347.15,1041.45
4735,40,777,4,2024-03-31,1,263.4,263.4
4736,31,502,3,2023-11-06,2,249.7,499.4
4737,15,378,13,2023-05-07,1,170.46,170.46
4738,33,379,10,2024-04-16,3,269.05,807.15
4739,5,999,4,2023-02-26,5,107.02,535.1
4740,11,742,18,2023-02-26,5,497.06,2485.3
4741,9,380,5,2023-03-15,4,226.05,904.2
4742,17,22,14,2024-08-09,1,20.05,20.05
4743,28,980,13,2023-04-15,3,406.72,1220.16
4744,50,594,3,2023-10-16,2,351.37,702.74
4745,47,902,19,2023-07-19,4,163.54,654.16
4746,31,972,12,2024-11-19,3,249.7,749.1
4747,31,397,6,2023-12-19,3,249.7,749.1
4748,33,377,14,2023-04-15,1,269.05,269.05
4749,29,562,10,2024-04-20,2,28.27,56.54
4750,41,755,18,2024-10-09,2,172.46,344.92
4751,15,677,10,2023-02-01,2,170.46,340.92
4752,22,415,12,2023-05-08,2,185.61,371.22
4753,26,619,8,2023-12-11,5,347.15,1735.75
4754,50,866,15,2023-04-02,4,351.37,1405.48
4755,34,668,13,2024-07-30,3,418.02,1254.06
4756,45,251,13,2023-01-26,2,189.04,378.08
4757,7,494,15,2023-09-29,4,225.41,901.64
4758,36,643,3,2024-10-01,1,488.38,488.38
4759,43,181,9,2024-02-13,1,6.21,6.21
4760,4,651,9,2023-01-14,1,315.3,315.3
4761,6,646,15,2024-10-20,2,382.22,764.44
4762,36,270,16,2023-04-14,1,488.38,488.38
4763,12,415,6,2023-03-30,4,78.4,313.6
4764,7,626,4,2024-07-19,5,225.41,1127.05
4765,6,762,20,2024-10-10,3,382.22,1146.66
4766,24,696,9,2023-01-22,3,447.75,1343.25
4767,2,95,9,2023-06-12,3,138.27,414.81
4768,32,56,3,2024-09-21,5,385.42,1927.1
4769,40,115,4,2023-09-10,2,263.4,526.8
4770,23,286,15,2023-01-26,3,259.5,778.5
4771,41,607,2,2024-08-16,2,172.46,344.92
4772,25,505,18,2024-01-31,5,260.99,1304.95
4773,37,66,17,2024-03-20,4,220.89,883.56
4774,39,858,9,2024-03-11,2,391.69,783.38
4775,9,869,2,2023-04-21,1,226.05,226.05
4776,34,544,2,2023-09-11,5,418.02,2090.1
4777,11,146,16,2023-08-15,4,497.06,1988.24
4778,44,880,1,2023-04-24,4,472.09,1888.36
4779,44,291,12,2023-03-14,2,472.09,944.18
4780,14,668,5,2024-08-22,4,118.89,475.56
4781,28,406,4,2023-12-31,4,406.72,1626.88
4782,44,254,9,2023-03-28,3,472.09,1416.27
4783,16,484,7,2024-05-23,4,170.47,681.88
4784,1,873,4,2024-01-25,2,107.48,214.96
4785,20,416,7,2023-06-15,2,286.8,573.6
4786,11,158,12,2024-10-18,4,497.06,1988.24
4787,24,162,1,2023-08-31,3,447.75,1343.25
4788,33,697,1,2023-08-01,3,269.05,807.15
4789,33,124,13,2023-08-17,2,269.05,538.1
4790,3,886,10,2024-10-05,3,276.91,830.73
4791,23,712,9,2023-02-10,5,259.5,1297.5
4792,41,26,1,2024-04-12,3,172.46,517.38
4793,21,165,8,2023-02-15,3,441.38,1324.14
4794,12,886,12,2024-02-23,2,78.4,156.8
4795,5,809,20,2024-02-03,4,107.02,428.08
4796,26,253,11,2024-04-27,2,347.15,694.3
4797,16,732,1,2023-07-22,5,170.47,852.35
4798,28,771,20,2024-10-02,5,406.72,2033.6
4799,17,23,9,2023-12-27,4,20.05,80.2
4800,49,413,11,2023-12-23,1,75.66,75.66
4801,33,826,16,2023-06-03,2,269.05,538.1
4802,3,791,5,2023-06-18,2,276.91,553.82
4803,49,701,17,2023-08-06,3,75.66,226.98
4804,19,425,8,2024-03-29,2,203.07,406.14
4805,32,911,3,2023-01-22,2,385.42,770.84
4806,5,583,3,2024-03-05,1,107.02,107.02
4807,46,870,11,2023-11-02,1,122.91,122.91
4808,10,88,2,2024-05-27,1,122.08,122.08
4809,32,518,20,2024-09-27,5,385.42,1927.1
4810,38,489,16,2024-07-03,1,23.93,23.93
4811,14,888,13,2023-09-02,2,118.89,237.78
4812,10,900,9,2024-04-27,2,122.08,244.16
4813,34,129,8,2024-10-05,2,418.02,836.04
4814,27,383,1,2023-09-28,2,99.84,199.68
4815,7,371,15,2023-04-23,2,225.41,450.82
4816,3,289,4,2023-08-17,3,276.91,830.73
4817,39,450,15,2023-01-19,5,391.69,1958.45
4818,26,260,17,2023-08-12,2,347.15,694.3
4819,42,780,11,2023-12-18,3,147.62,442.86
4820,35,477,13,2024-09-22,5,367.83,1839.15
4821,50,458,11,2024-07-22,4,351.37,1405.48
4822,8,362,16,2024-10-16,1,322.78,322.78
4823,32,661,14,2023-01-08,1,385.42,385.42
4824,9,380,11,2023-03-03,4,226.05,904.2
4825,3,113,18,2023-04-23,5,276.91,1384.55
4826,40,93,15,2024-09-03,3,263.4,790.2
4827,20,615,18,2024-05-17,5,286.8,1434.0
4828,41,913,19,2024-02-15,3,172.46,517.38
4829,44,377,6,2024-05-22,2,472.09,944.18
4830,46,24,5,2024-05-20,3,122.91,368.73
4831,46,245,14,2024-01-18,3,122.91,368.73
4832,19,11,14,2023-08-29,1,203.07,203.07
4833,41,689,19,2024-02-06,4,172.46,689.84
4834,20,502,12,2023-07-19,5,286.8,1434.0
4835,46,253,12,2024-02-03,5,122.91,614.55
4836,36,818,6,2024-09-09,1,488.38,488.38
4837,6,434,19,2024-01-27,3,382.22,1146.66
4838,44,835,5,2023-08-30,1,472.09,472.09
4839,44,58,18,2024-04-21,5,472.09,2360.45
4840,9,943,12,2023-09-09,3,226.05,678.15
4841,49,823,14,2023-10-29,2,75.66,151.32
4842,3,334,2,2024-05-06,2,276.91,553.82
4843,28,595,19,2023-08-19,3,406.72,1220.16
4844,28,521,20,2023-08-06,3,406.72,1220.16
4845,27,51,1,2023-02-25,1,99.84,99.84
4846,1,405,17,2024-03-15,5,107.48,537.4
4847,49,213,14,2024-09-23,5,75.66,378.3
4848,49,95,6,2023-02-22,1,75.66,75.66
4849,27,276,2,2023-08-01,5,99.84,499.2
4850,42,452,14,2024-01-02,2,147.62,295.24
4851,36,536,5,2024-04-22,5,488.38,2441.9
4852,13,184,14,2024-03-22,4,183.21,732.84
4853,6,190,6,2024-08-15,5,382.22,1911.1
4854,1,718,2,2023-11-10,2,107.48,214.96
4855,31,447,3,2023-03-16,3,249.7,749.1
4856,45,951,10,2023-07-02,5,189.04,945.2
4857,24,32,14,2023-10-20,4,447.75,1791.0
4858,18,769,11,2024-09-27,3,200.41,601.23
4859,33,44,13,2024-03-29,3,269.05,807.15
4860,29,235,6,2024-09-25,1,28.27,28.27
4861,47,85,1,2023-05-01,5,163.54,817.7
4862,15,225,20,2024-10-24,2,170.46,340.92
4863,45,630,10,2024-07-31,5,189.04,945.2
4864,43,182,10,2023-11-19,4,6.21,24.84
4865,8,725,6,2024-04-06,3,322.78,968.34
4866,50,170,19,2024-02-24,4,351.37,1405.48
4867,49,835,17,2024-11-16,1,75.66,75.66
4868,49,575,2,2023-05-15,5,75.66,378.3
4869,29,572,6,2024-05-22,4,28.27,113.08
4870,35,180,14,2024-11-14,4,367.83,1471.32
4871,5,85,13,2024-02-15,4,107.02,428.08
4872,16,535,20,2023-09-07,3,170.47,511.41
4873,17,641,7,2024-04-13,4,20.05,80.2
4874,28,262,14,2023-05-23,1,406.72,406.72
4875,9,135,11,2024-10-28,5,226.05,1130.25
4876,35,848,1,2024-07-03,5,367.83,1839.15
4877,25,270,15,2023-09-18,4,260.99,1043.96
4878,9,477,11,2024-02-18,5,226.05,1130.25
4879,38,280,16,2024-10-17,2,23.93,47.86
4880,2,367,13,2024-10-23,1,138.27,138.27
4881,39,394,3,2024-06-21,4,391.69,1566.76
4882,41,177,2,2024-07-14,4,172.46,689.84
4883,23,299,20,2023-12-09,5,259.5,1297.5
4884,7,226,19,2023-10-31,1,225.41,225.41
4885,19,905,7,2024-03-03,4,203.07,812.28
4886,31,365,8,2023-11-22,3,249.7,749.1
4887,45,441,14,2023-02-10,5,189.04,945.2
4888,13,876,1,2024-07-15,4,183.21,732.84
4889,9,780,11,2024-09-26,4,226.05,904.2
4890,16,379,7,2024-02-13,4,170.47,681.88
4891,24,844,20,2024-06-05,3,447.75,1343.25
4892,5,350,7,2023-11-22,1,107.02,107.02
4893,38,509,1,2024-09-29,3,23.93,71.79
4894,14,450,11,2023-03-11,1,118.89,118.89
4895,34,564,19,2024-05-03,1,418.02,418.02
4896,26,635,19,2023-10-01,2,347.15,694.3
4897,40,554,10,2023-11-23,4,263.4,1053.6
4898,26,725,12,2024-08-05,1,347.15,347.15
4899,47,128,9,2024-07-01,1,163.54,163.54
4900,32,32,9,2023-07-24,4,385.42,1541.68
4901,14,648,2,2024-03-26,1,118.89,118.89
4902,43,268,17,2024-08-08,5,6.21,31.05
4903,12,383,20,2024-05-17,2,78.4,156.8
4904,21,669,2,2023-02-19,3,441.38,1324.14
4905,37,673,11,2023-09-23,5,220.89,1104.45
4906,44,487,2,2023-04-26,2,472.09,944.18
4907,8,622,4,2023-07-12,5,322.78,1613.9
4908,28,885,4,2023-10-15,4,406.72,1626.88
4909,27,792,17,2023-06-19,5,99.84,499.2
4910,4,17,10,2023-03-19,2,315.3,630.6
4911,23,450,15,2023-10-30,5,259.5,1297.5
4912,42,359,11,2024-07-22,5,147.62,738.1
4913,19,768,5,2024-07-22,2,203.07,406.14
4914,48,567,5,2023-06-09,3,194.93,584.79
4915,12,425,13,2024-06-15,4,78.4,313.6
4916,18,808,16,2023-04-01,5,200.41,1002.05
4917,21,328,3,2024-11-04,4,441.38,1765.52
4918,27,436,18,2023-07-08,3,99.84,299.52
4919,8,253,11,2024-03-15,1,322.78,322.78
4920,11,764,20,2023-08-09,2,497.06,994.12
4921,21,125,3,2024-05-25,5,441.38,2206.9
4922,14,540,3,2024-03-13,4,118.89,475.56
4923,14,821,6,2024-01-14,2,118.89,237.78
4924,38,530,3,2023-08-22,4,23.93,95.72
4925,6,329,12,2024-10-17,2,382.22,764.44
4926,31,244,12,2024-05-13,5,249.7,1248.5
4927,31,254,4,2024-10-26,4,249.7,998.8
4928,42,631,10,2023-11-13,4,147.62,590.48
4929,8,676,11,2024-05-27,2,322.78,645.56
4930,2,658,8,2023-07-27,4,138.27,553.08
4931,23,805,10,2023-05-27,4,259.5,1038.0
4932,12,594,7,2023-04-15,2,78.4,156.8
4933,40,744,9,2024-01-04,1,263.4,263.4
4934,49,454,15,2023-01-12,1,75.66,75.66
4935,45,697,1,2023-11-26,5,189.04,945.2
4936,49,252,12,2024-07-10,4,75.66,302.64
4937,3,359,12,2024-09-11,1,276.91,276.91
4938,42,410,10,2023-08-18,4,147.62,590.48
4939,47,862,12,2023-07-16,4,163.54,654.16
4940,16,975,10,2023-01-20,2,170.47,340.94
4941,20,658,7,2023-03-13,1,286.8,286.8
4942,38,692,9,2024-03-13,4,23.93,95.72
4943,35,478,1,2024-08-12,3,367.83,1103.49
4944,49,494,3,2023-05-08,1,75.66,75.66
4945,44,170,15,2023-10-16,1,472.09,472.09
4946,27,755,15,2023-10-16,3,99.84,299.52
4947,21,180,15,2023-07-23,3,441.38,1324.14
4948,35,33,4,2023-05-30,1,367.83,367.83
4949,20,349,3,2024-06-02,4,286.8,1147.2
4950,18,107,1,2023-03-28,3,200.41,601.23
4951,35,518,15,2023-07-07,3,367.83,1103.49
4952,19,472,15,2024-06-10,1,203.07,203.07
4953,32,177,15,2023-04-17,5,385.42,1927.1
4954,23,254,12,2023-12-01,2,259.5,519.0
4955,13,34,5,2023-10-05,2,183.21,366.42
4956,23,556,10,2024-10-08,1,259.5,259.5
4957,26,361,20,2023-12-16,4,347.15,1388.6
4958,50,903,19,2023-03-24,1,351.37,351.37
4959,43,59,16,2024-10-10,1,6.21,6.21
4960,26,901,8,2024-03-06,4,347.15,1388.6
4961,33,692,8,2024-03-16,2,269.05,538.1
4962,33,619,8,2024-03-09,5,269.05,1345.25
4963,34,975,4,2023-10-27,3,418.02,1254.06
4964,19,343,12,2023-05-26,1,203.07,203.07
4965,44,290,4,2024-02-29,3,472.09,1416.27
4966,25,856,3,2024-08-11,2,260.99,521.98
4967,36,982,1,2023-12-20,5,488.38,2441.9
4968,16,592,8,2023-11-18,5,170.47,852.35
4969,25,40,18,2024-10-24,5,260.99,1304.95
4970,43,271,4,2023-09-15,3,6.21,18.63
4971,25,927,12,2023-01-11,3,260.99,782.97
4972,27,675,12,2023-04-08,5,99.84,499.2
4973,24,398,7,2023-03-28,3,447.75,1343.25
4974,47,356,19,2024-11-16,4,163.54,654.16
4975,36,243,16,2024-06-30,2,488.38,976.76
4976,10,664,2,2024-10-09,1,122.08,122.08
4977,14,472,15,2023-06-19,1,118.89,118.89
4978,36,974,8,2024-11-27,1,488.38,488.38
4979,15,524,3,2023-02-08,5,170.46,852.3
4980,21,945,10,2024-09-06,4,441.38,1765.52
4981,8,664,17,2023-02-07,4,322.78,1291.12
4982,34,296,4,2023-12-27,2,418.02,836.04
4983,47,220,11,2024-03-24,4,163.54,654.16
4984,21,1,7,2024-05-09,2,441.38,882.76
4985,27,35,13,2024-10-03,4,99.84,399.36
4986,7,69,15,2024-07-19,2,225.41,450.82
4987,15,367,7,2023-02-01,5,170.46,852.3
4988,33,548,17,2024-11-04,3,269.05,807.15
4989,15,790,8,2024-03-09,1,170.46,170.46
4990,41,55,10,2024-08-27,2,172.46,344.92
4991,30,334,19,2024-05-21,3,193.36,580.08
4992,16,307,2,2023-08-19,3,170.47,511.41
4993,16,894,14,2023-02-23,2,170.47,340.94
4994,19,199,14,2023-12-06,4,203.07,812.28
4995,9,88,3,2023-04-20,3,226.05,678.15
4996,32,533,15,2024-04-15,1,385.42,385.42
4997,31,234,8,2024-01-06,1,249.7,249.7
4998,41,824,19,2023-11-01,2,172.46,344.92
4999,2,87,1,2023-07-04,1,138.27,138.27
5000,29,604,18,2024-11-25,3,28.27,84.81
5001,43,729,9,2023-05-07,4,6.21,24.84
5002,47,423,9,2024-10-06,5,163.54,817.7
5003,13,530,2,2023-11-03,5,183.21,916.05
5004,36,153,3,2023-08-05,5,488.38,2441.9
5005,23,889,3,2024-01-21,3,259.5,778.5
5006,38,53,10,2024-06-19,2,23.93,47.86
5007,35,368,8,2023-10-07,1,367.83,367.83
5008,48,333,4,2024-10-06,3,194.93,584.79
5009,1,939,18,2024-11-09,3,107.48,322.44
5010,5,416,19,2024-08-31,1,107.02,107.02
5011,5,432,8,2024-01-29,5,107.02,535.1
5012,37,266,18,2024-08-18,3,220.89,662.67
5013,26,702,10,2024-08-20,1,347.15,347.15
5014,21,637,1,2024-03-13,4,441.38,1765.52
5015,45,102,9,2024-09-19,2,189.04,378.08
5016,17,715,18,2024-08-20,3,20.05,60.15
5017,44,288,15,2023-04-26,2,472.09,944.18
5018,38,76,11,2023-09-21,5,23.93,119.65
5019,47,309,6,2023-09-19,5,163.54,817.7
5020,15,825,10,2024-03-21,4,170.46,681.84
5021,50,344,11,2024-01-16,5,351.37,1756.85
5022,19,394,11,2024-01-10,3,203.07,609.21
5023,14,562,12,2023-03-13,5,118.89,594.45
5024,23,147,15,2023-09-19,4,259.5,1038.0
5025,34,672,9,2024-09-25,5,418.02,2090.1
5026,35,682,19,2024-04-01,2,367.83,735.66
5027,20,90,10,2023-02-19,2,286.8,573.6
5028,30,667,19,2024-07-04,4,193.36,773.44
5029,27,761,18,2023-08-26,2,99.84,199.68
5030,37,878,11,2024-07-28,5,220.89,1104.45
5031,15,28,20,2023-08-19,2,170.46,340.92
5032,9,102,13,2023-11-02,2,226.05,452.1
5033,30,239,3,2024-04-02,3,193.36,580.08
5034,47,464,9,2023-03-14,1,163.54,163.54
5035,36,404,3,2024-03-07,3,488.38,1465.14
5036,14,72,2,2024-08-08,5,118.89,594.45
5037,44,481,17,2023-07-16,1,472.09,472.09
5038,37,723,8,2023-05-14,4,220.89,883.56
5039,11,644,6,2024-11-24,3,497.06,1491.18
5040,22,918,16,2023-05-31,4,185.61,742.44
5041,30,713,6,2023-07-05,5,193.36,966.8
5042,37,405,5,2023-10-13,2,220.89,441.78
5043,39,746,2,2023-11-02,2,391.69,783.38
5044,29,66,19,2023-01-25,5,28.27,141.35
5045,16,744,12,2024-07-02,1,170.47,170.47
5046,11,822,11,2023-11-07,4,497.06,1988.24
5047,32,988,10,2023-07-30,4,385.42,1541.68
5048,33,437,1,2024-03-16,5,269.05,1345.25
5049,24,914,15,2024-09-11,1,447.75,447.75
5050,3,290,13,2024-01-25,2,276.91,553.82
5051,50,559,18,2024-09-08,4,351.37,1405.48
5052,31,211,20,2024-09-29,3,249.7,749.1
5053,31,564,3,2023-12-29,2,249.7,499.4
5054,16,932,7,2023-11-14,1,170.47,170.47
5055,21,532,19,2024-10-16,1,441.38,441.38
5056,28,752,13,2024-09-17,5,406.72,2033.6
5057,10,577,19,2023-07-27,3,122.08,366.24
5058,9,408,19,2023-06-14,1,226.05,226.05
5059,9,999,13,2023-01-26,2,226.05,452.1
5060,24,7,1,2023-05-26,1,447.75,447.75
5061,35,239,18,2023-01-21,5,367.83,1839.15
5062,23,905,2,2024-08-22,1,259.5,259.5
5063,17,995,10,2023-05-15,1,20.05,20.05
5064,4,605,9,2023-09-06,5,315.3,1576.5
5065,48,27,10,2023-08-04,1,194.93,194.93
5066,7,165,9,2023-04-02,1,225.41,225.41
5067,2,817,8,2023-07-27,4,138.27,553.08
5068,23,867,10,2024-11-19,1,259.5,259.5
5069,7,886,9,2023-04-01,4,225.41,901.64
5070,10,148,15,2023-05-02,5,122.08,610.4
5071,17,142,1,2024-04-28,5,20.05,100.25
5072,46,293,20,2024-03-08,4,122.91,491.64
5073,34,599,17,2024-02-13,5,418.02,2090.1
5074,18,248,1,2023-09-16,1,200.41,200.41
5075,28,788,18,2023-04-03,1,406.72,406.72
5076,40,32,17,2023-04-03,5,263.4,1317.0
5077,42,402,2,2023-07-31,1,147.62,147.62
5078,26,505,3,2024-07-18,4,347.15,1388.6
5079,39,254,9,2024-05-17,1,391.69,391.69
5080,1,37,20,2024-03-10,2,107.48,214.96
5081,16,81,17,2023-12-10,3,170.47,511.41
5082,45,663,8,2023-02-25,5,189.04,945.2
5083,7,572,2,2024-08-13,4,225.41,901.64
5084,12,452,11,2024-05-12,5,78.4,392.0
5085,12,934,5,2023-07-26,3,78.4,235.2
5086,48,830,10,2024-04-07,2,194.93,389.86
5087,25,72,15,2023-01-20,3,260.99,782.97
5088,35,443,17,2024-10-01,3,367.83,1103.49
5089,39,960,15,2024-02-10,3,391.69,1175.07
5090,7,949,5,2024-06-09,5,225.41,1127.05
5091,33,173,4,2024-04-26,4,269.05,1076.2
5092,45,213,13,2024-08-10,5,189.04,945.2
5093,2,265,12,2024-10-29,2,138.27,276.54
5094,10,464,3,2023-01-12,4,122.08,488.32
5095,8,236,18,2024-06-28,4,322.78,1291.12
5096,5,198,13,2023-02-01,5,107.02,535.1
5097,1,604,9,2023-03-31,4,107.48,429.92
5098,50,247,14,2024-05-15,2,351.37,702.74
5099,4,719,4,2023-10-22,1,315.3,315.3
5100,7,594,17,2023-03-31,4,225.41,901.64
5101,47,26,9,2024-05-11,1,163.54,163.54
5102,36,775,16,2023-08-03,2,488.38,976.76
5103,47,776,4,2024-04-02,5,163.54,817.7
5104,47,490,5,2024-11-12,4,163.54,654.16
5105,49,883,10,2024-01-15,2,75.66,151.32
5106,7,138,8,2024-01-03,4,225.41,901.64
5107,21,819,5,2023-01-04,1,441.38,441.38
5108,49,582,4,2023-12-06,1,75.66,75.66
5109,3,34,5,2023-01-02,5,276.91,1384.55
5110,46,788,13,2023-10-31,2,122.91,245.82
5111,12,25,2,2023-10-10,2,78.4,156.8
5112,19,646,5,2024-08-09,2,203.07,406.14
5113,47,269,11,2023-05-03,5,163.54,817.7
5114,13,969,15,2023-05-08,3,183.21,549.63
5115,46,941,2,2023-01-20,1,122.91,122.91
5116,23,794,13,2024-03-05,5,259.5,1297.5
5117,4,540,17,2023-05-19,4,315.3,1261.2
5118,3,982,14,2024-05-18,2,276.91,553.82
5119,32,392,3,2024-11-05,1,385.42,385.42
5120,41,36,10,2023-03-22,2,172.46,344.92
